optimizer,epoch,train_loss,val_loss,val_accuracy,val_precision,epoch_time,batch_size
adam,1,1.598713433564599,1.7493180602788925,71.22,0.7413722151774002,6.02488899230957,128
adam,2,1.5975723388606806,1.753726178407669,71.3,0.7500059962572754,5.933416128158569,128
adam,3,1.5936117957649962,1.7071789175271987,75.7,0.7694773613321061,5.943247079849243,128
adam,4,1.5934217357432157,1.718096074461937,74.88,0.763489710905759,5.863677978515625,128
adam,5,1.5926561088704352,1.7198337763547895,74.46,0.7671561500019001,5.710843324661255,128
adam,6,1.5920239775928098,1.73983773291111,72.44,0.7734611954734393,5.987407207489014,128
adam,7,1.5902143765105876,1.7212671667337418,74.12,0.766708892884769,5.965118885040283,128
adam,8,1.5894195891138334,1.7180600196123124,74.86,0.7675026008500779,5.858368396759033,128
adam,9,1.5892335778868782,1.7133066833019257,75.14,0.7651323093356848,5.792538642883301,128
adam,10,1.5913898451750212,1.7122282356023788,75.18,0.7706991134542086,5.712829113006592,128
adam,11,1.5887007271048863,1.7250652819871903,73.9,0.7625659146469399,5.447500705718994,128
adam,12,1.5896767916709884,1.7267823100090027,73.46,0.7755233487367794,4.8053061962127686,128
adam,13,1.587970315012088,1.718073633313179,74.48,0.7470220105713492,4.874627590179443,128
adam,14,1.5896084710224858,1.7434941321611404,71.94,0.7651615194296406,3.663549900054932,128
adam,15,1.5869432258199272,1.711103031039238,75.32,0.7716326774818192,5.745622158050537,128
adam,16,1.5873438076678117,1.7113583624362945,75.52,0.77710733354131,6.2887489795684814,128
adam,17,1.5885519475570873,1.7098522156476974,76.02,0.7829803978808308,6.2127978801727295,128
adam,18,1.5883548918055064,1.7424091815948486,72.16,0.767881192757521,5.892596244812012,128
adam,19,1.587489788974526,1.7297641456127166,73.82,0.7783180950706746,5.713263511657715,128
adam,20,1.587427423452772,1.7511130064725875,71.08,0.7372211446299641,5.746077299118042,128
adamw,1,1.550388628994224,1.6932644367218015,77.08,0.7852244257831325,5.6513588428497314,128
adamw,2,1.5388454036163624,1.6661048650741577,79.74,0.8164406164788052,5.687782049179077,128
adamw,3,1.5345696365909536,1.6723651796579362,79.36,0.8044725522414021,5.499814510345459,128
adamw,4,1.5291634383740456,1.6600461930036543,80.46,0.8214561169260479,5.998766660690308,128
adamw,5,1.5253980233471025,1.6550817131996154,80.7,0.8242863927566626,5.853390693664551,128
adamw,6,1.5235345922807642,1.662931951880455,80.38,0.8336558357091535,5.741508483886719,128
adamw,7,1.520678555787499,1.645880255103111,81.86,0.8360745647163741,6.062593698501587,128
adamw,8,1.5199586076777118,1.6372160494327546,82.12,0.8302875466236033,5.428832769393921,128
adamw,9,1.5179437182859572,1.6415614008903503,81.62,0.8367857741533087,5.57663369178772,128
adamw,10,1.516438530452216,1.6428288698196412,81.98,0.8369113999926885,5.53116774559021,128
adamw,11,1.5154699384530723,1.6393624931573867,82.2,0.8336399630205851,5.468528032302856,128
adamw,12,1.5142448065377505,1.6351054549217223,82.6,0.8413283192039683,5.8592751026153564,128
adamw,13,1.5137970056106795,1.641847386956215,81.94,0.8290497590565702,5.763526439666748,128
adamw,14,1.5135702220107448,1.6374273300170898,82.74,0.8378781547291971,5.635658264160156,128
adamw,15,1.5122941612943148,1.6318599730730057,83.12,0.846828900506557,5.683523654937744,128
adamw,16,1.4939194132270082,1.6379277765750886,82.38,0.8353409021375722,4.856325149536133,128
adamw,17,1.4864003897221612,1.5717952638864516,88.9,0.8898484111355724,5.807988882064819,128
adamw,18,1.485628399259246,1.5804530382156372,88.1,0.8814539703254688,5.646928787231445,128
adamw,19,1.483885076000238,1.5677255898714066,89.36,0.8936280467491271,5.809686183929443,128
adamw,20,1.4830918230735926,1.5741438388824462,88.88,0.8899339672397648,5.611048221588135,128
rmsprop,1,1.583361789615932,1.7558364272117617,70.84,0.777082850126934,4.88446569442749,128
rmsprop,2,1.5794860282178118,1.7053124934434891,75.98,0.7695902365731518,5.8279008865356445,128
rmsprop,3,1.5778671505608792,1.7164106875658036,74.92,0.7772039341821068,6.140036582946777,128
rmsprop,4,1.5767600114411635,1.7027200996875762,76.64,0.7765164087743631,6.015819311141968,128
rmsprop,5,1.576382822827744,1.6969171434640884,76.7,0.7861283241780761,5.747107267379761,128
rmsprop,6,1.5747041839526406,1.6911663740873335,77.72,0.7847927443240502,3.819378137588501,128
rmsprop,7,1.5734025242486234,1.7190451741218566,74.76,0.7748495085300997,5.05289363861084,128
rmsprop,8,1.5731263981699182,1.690796509385109,77.5,0.7974403928918649,6.068212985992432,128
rmsprop,9,1.5736456557885925,1.7100626349449155,75.72,0.7790940777715468,6.231662750244141,128
rmsprop,10,1.572885056802713,1.6955125719308852,76.7,0.7775083612780592,5.940884113311768,128
rmsprop,11,1.5723653960583814,1.6965224027633667,77.2,0.7858430488319008,6.175987243652344,128
rmsprop,12,1.572920295221211,1.6899126827716828,77.22,0.7810358191323792,5.55568265914917,128
rmsprop,13,1.5716420096883388,1.700331535935402,76.34,0.7834822639023875,5.99579668045044,128
rmsprop,14,1.5720546553129835,1.6836950123310088,78.12,0.7985558240084505,5.861315965652466,128
rmsprop,15,1.57098915200752,1.7115905314683917,75.76,0.787165947273406,5.998120307922363,128
rmsprop,16,1.5706710246071889,1.6896836757659912,77.58,0.7880937827928612,5.83321213722229,128
rmsprop,17,1.5712667769714714,1.7061787545681,75.58,0.7859453637015219,4.114375591278076,128
rmsprop,18,1.5716575315512065,1.696891587972641,77.0,0.7886002949664292,5.712610721588135,128
rmsprop,19,1.571805250415924,1.7037542015314102,76.26,0.7860071583636163,6.014510154724121,128
rmsprop,20,1.57010916021587,1.6833893835544589,78.38,0.802975632869676,5.7422935962677,128
sam,1,1.6756969131132178,1.8376400649547573,63.4,0.652614740879152,6.804317474365234,128
sam,2,1.66150289354548,1.8194548904895784,65.1,0.6821746817582418,7.092099905014038,128
sam,3,1.6532760154463844,1.813226297497749,65.6,0.6779962258054668,7.188404560089111,128
sam,4,1.6469978272025263,1.7994500428438187,67.38,0.7009529433132364,6.678274393081665,128
sam,5,1.6419017007356005,1.7963311076164246,67.34,0.6922605447594774,6.551146745681763,128
sam,6,1.6378566723134218,1.794335526227951,67.62,0.6939893263509551,5.276004076004028,128
sam,7,1.634189232071834,1.7907633155584337,67.86,0.7019545700763071,7.087790250778198,128
sam,8,1.63087487449524,1.7864570707082748,68.58,0.7105543679759031,7.330590009689331,128
sam,9,1.6278244384062062,1.785064125061035,68.78,0.7086416984127402,6.826174736022949,128
sam,10,1.625369252426538,1.781327283382416,69.1,0.7168934079900561,5.10860276222229,128
sam,11,1.6230463691865966,1.780391949415207,69.68,0.7157388607375076,6.44346809387207,128
sam,12,1.62069310232012,1.7746815741062163,70.16,0.7187497627235031,6.5037360191345215,128
sam,13,1.6190024810050851,1.773677983880043,70.38,0.7230089922025491,6.662596702575684,128
sam,14,1.6174306155267808,1.7705809205770493,70.44,0.7204422663476734,6.954868793487549,128
sam,15,1.615933092926611,1.767900639772415,70.72,0.7231444516795206,7.335646629333496,128
sam,16,1.614340562047735,1.768588387966156,70.78,0.724479341552177,7.255202770233154,128
sam,17,1.6131110557360944,1.7635818272829056,71.34,0.7238710997514058,6.717931270599365,128
sam,18,1.6123676350884346,1.7626175582408905,71.4,0.7263905468772313,6.78516411781311,128
sam,19,1.6111928300816876,1.7646777480840683,71.22,0.7244447154306918,5.38408088684082,128
sam,20,1.6102232528902063,1.7600524246692657,71.4,0.7258531794547824,6.253470420837402,128
lamb,1,1.569714166716472,1.7049027234315872,75.5,0.7845071807350694,6.640930891036987,128
lamb,2,1.562877659350316,1.691188570857048,76.98,0.7865876401363858,7.830043792724609,128
lamb,3,1.5616046426647,1.6885205954313278,77.52,0.7897281344808336,7.92920184135437,128
lamb,4,1.5575671889888707,1.706347069144249,75.76,0.7870092402291101,6.448350191116333,128
lamb,5,1.5567159629833978,1.676110765337944,78.84,0.8130337108016086,5.954171657562256,128
lamb,6,1.5555934560324338,1.7110924631357194,75.58,0.7965944011269006,7.59516167640686,128
lamb,7,1.5550056332464155,1.6811417192220688,78.32,0.7993836884566782,7.98005485534668,128
lamb,8,1.5539186971782366,1.6763641476631164,78.82,0.7953241923932505,7.814412117004394,128
lamb,9,1.5548043078196836,1.6763074815273284,78.44,0.8006987114667152,6.6019392013549805,128
lamb,10,1.556139158541714,1.6909006416797638,77.34,0.8014549708066714,7.780299425125122,128
lamb,11,1.554325219918924,1.696010136604309,77.12,0.7745428723214626,7.741430044174194,128
lamb,12,1.5571807084053055,1.6767039358615876,78.46,0.8160870339366673,7.531022548675537,128
lamb,13,1.5576843701954337,1.688786080479622,77.8,0.7865900119833925,6.696934938430786,128
lamb,14,1.5573287648178622,1.6764531254768371,78.52,0.7942618966449639,7.631961584091186,128
lamb,15,1.5568850719089955,1.684948164224625,77.66,0.7830387155713139,7.829961538314819,128
lamb,16,1.5576262895994857,1.6887679010629657,77.58,0.796559392037411,7.982653856277466,128
lamb,17,1.5617355654742926,1.6995354413986206,76.14,0.8006517574481713,5.656945466995239,128
lamb,18,1.5614702066124628,1.6832188963890076,77.84,0.8017649149238706,7.688251972198486,128
lamb,19,1.561860844778862,1.7006525576114655,76.04,0.7805972731313233,7.918416976928711,128
lamb,20,1.56623412322388,1.699300122261047,76.22,0.7923966588826881,7.569247245788574,128
novograd,1,1.6349495491747663,1.7932910799980164,68.24,0.7046748243640779,5.497255086898804,128
novograd,2,1.6270013437596464,1.777957758307457,69.74,0.7211058759911702,5.649150848388672,128
novograd,3,1.6081406355920884,1.7676360666751862,71.1,0.7407221471130889,5.425720930099487,128
novograd,4,1.6008684307273262,1.7566759139299393,72.34,0.7536942341721387,5.513747930526733,128
novograd,5,1.5953813227000777,1.7368289172649385,74.24,0.7565090975192611,5.501203536987305,128
novograd,6,1.591635070629974,1.7260479748249054,75.58,0.7694580174599526,5.407545566558838,128
novograd,7,1.5890444908569108,1.7310979962348938,75.06,0.7715606540281297,5.559852123260498,128
novograd,8,1.5862910948328373,1.7180499792099,76.4,0.7788058804351217,5.342442750930786,128
novograd,9,1.5853125977872022,1.716824197769165,76.66,0.7919703471292983,5.352112531661987,128
novograd,10,1.5838219440822154,1.708372384309769,77.5,0.787006014451846,4.2633326053619385,128
novograd,11,1.5821419021468173,1.7200821727514266,76.38,0.7900518465333471,5.574333190917969,128
novograd,12,1.58064829159393,1.7092479407787322,77.86,0.784215116728617,5.367965698242188,128
novograd,13,1.5796364952506288,1.707843181490898,77.74,0.7898677507316092,5.50415301322937,128
novograd,14,1.5779008939067949,1.7015293210744855,78.26,0.7960457277084508,5.472836256027222,128
novograd,15,1.5770352364603135,1.7073001146316529,77.98,0.795795538812649,4.3742451667785645,128
novograd,16,1.5774573771429976,1.704873439669609,77.82,0.7901683632779927,5.317229270935059,128
novograd,17,1.5771930090654125,1.7002299964427947,78.44,0.8024538686010892,5.8340795040130615,128
novograd,18,1.5765574570657857,1.7058789521455764,78.06,0.8000429192775826,5.44262170791626,128
novograd,19,1.57488713869408,1.706839659810066,77.84,0.8005198242942159,5.217663526535034,128
novograd,20,1.5740822337583693,1.70600588619709,78.22,0.7946200916486909,5.2835774421691895,128
adopt,1,1.5716714129519107,1.7047052949666976,76.48,0.7853089286679146,5.435002565383911,128
adopt,2,1.5697209847761369,1.6953454732894897,77.62,0.7790525748820463,5.504345893859863,128
adopt,3,1.5669322753511767,1.6993157655000686,77.08,0.7734689805444612,5.384038925170898,128
adopt,4,1.5530269672113186,1.6884972482919693,78.0,0.7967926316327322,5.283254384994507,128
adopt,5,1.5347980298975636,1.6595171064138412,80.92,0.8240406303576251,5.2020204067230225,128
adopt,6,1.531753065235325,1.6208538293838501,84.6,0.8502138907226566,5.517670154571533,128
adopt,7,1.530262824823099,1.6262010127305984,84.22,0.8513328083788206,3.142812728881836,128
adopt,8,1.52967262522244,1.619614616036415,84.92,0.8540801080822966,5.32624077796936,128
adopt,9,1.528653920840607,1.6234901636838912,84.62,0.8534120034052437,5.676766872406006,128
adopt,10,1.5276638724402325,1.6374649226665496,83.24,0.8459348243177501,5.572284460067749,128
adopt,11,1.5276458789544827,1.6173658519983292,85.36,0.8585675884688708,5.41096568107605,128
adopt,12,1.5263652194029234,1.6373041659593581,83.26,0.8415281154533985,5.292078733444214,128
adopt,13,1.526497128929919,1.6072602659463882,86.12,0.8653655219474239,5.884255886077881,128
adopt,14,1.5257942084310405,1.6260890513658524,84.3,0.8521165475365964,5.525540590286255,128
adopt,15,1.5258434497471303,1.6459643483161925,82.26,0.837169107812727,4.810167551040649,128
adopt,16,1.5254831852943405,1.6173654079437256,85.46,0.8590770151391846,5.118988990783691,128
adopt,17,1.5248291393332898,1.6152584165334702,85.42,0.8599393951344213,5.218384504318237,128
adopt,18,1.5249081545038772,1.615109321475029,85.86,0.862144359804461,4.387652158737183,128
adopt,19,1.524504805678752,1.6178217560052872,85.44,0.860918966560391,5.492368459701538,128
adopt,20,1.5243190277868242,1.619567322731018,84.74,0.8556780212549961,5.7544238567352295,128
